Event	ID	Name			Wwise Object Path	Notes
	490504139	m_ENM_gunnut_swing_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_ENM_gunnut_swing_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Enemies\Enemy_Actions\Enemy_Attacks\m_ENM_gunnut_swing_01		15700
	490837971	m_BOSS_doormimic_jump_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_BOSS_doormimic_jump_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Enemies\Enemy_Actions\Enemy_Other\m_BOSS_doormimic_jump_01		34148
	490861200	SND_FS_robot_stone_02	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\SND_FS_robot_stone_02_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Movement\SND_FS\SND_FS_robot_01\SND_FS_robot_stone_01\SND_FS_robot_stone_02		20720
	491161295	SND_WPN_shotgun_shell_02	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\SND_WPN_shotgun_shell_02_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Weapons\Weapon Foley\SND_WPN_shotgun_shells_01\SND_WPN_shotgun_shell_02		7528
	491733328	SND_WPN_magnum_shells_02	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\SND_WPN_magnum_shells_02_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Weapons\Weapon Foley\SND_WPN_magnum_shells_01\SND_WPN_magnum_shells_02		13396
	492146816	m_BOSS_queenship_emerge_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_BOSS_queenship_emerge_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Enemies\Enemy_Actions\Enemy_Other\m_BOSS_queenship_emerge_01		47252
	492887748	SND_WPN_unicornhorn2_shot_02	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\SND_WPN_unicornhorn2_shot_02_A8C18816.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Weapons\Weapon Shots\WPN_Gun_Shot_01\SND_WPN_unicornhorn2_shot_01\SND_WPN_unicornhorn2_shot_02		61920
	493593754	SND_WPN_vertibraek47_shot_02	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\SND_WPN_vertibraek47_shot_02_A8C18816.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Weapons\Weapon Shots\WPN_Gun_Shot_01\SND_WPN_vertibraek47_shot_01\SND_WPN_vertibraek47_shot_02		18460
	494962203	m_OBJ_ironcoin_wish_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_OBJ_ironcoin_wish_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Items\m_OBJ_ironcoin_wish_01		49772
	495315232	m_BOSS_doormimic_lick_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_BOSS_doormimic_lick_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Enemies\Enemy_Actions\Enemy_Other\m_BOSS_doormimic_lick_01\m_BOSS_doormimic_lick_01		29108
	496227592	SND_OBJ_pot_shatter_03	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\SND_OBJ_pot_shatter_03_53D2FA05.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Environment\Objects\SND_OBJ_pot_shatter_01\SND_OBJ_pot_shatter_03		5217
	496482588	m_WPN_brickgun_reload_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_WPN_brickgun_reload_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Weapons\Weapon Foley\WPN_Gun_Reload_01\m_WPN_brickgun_reload_01		23096
	496593986	SND_OBJ_chalice_clank_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\SND_OBJ_chalice_clank_01_53D2FA05.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Environment\Objects\SND_OBJ_chalice_clank_01		2739
	497041843	m_OBJ_rock_break_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_OBJ_rock_break_01_53D2FA05.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Environment\Objects\m_OBJ_rock_break_01\m_OBJ_rock_break_01		4157
	497258549	m_CHR_muncher_chew_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_CHR_muncher_chew_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Movement\m_CHR_muncher_chew_01		160868
	497934719	SND_WPN_crossbow_reload_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\SND_WPN_crossbow_reload_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Weapons\Weapon Foley\WPN_Gun_Reload_01\SND_WPN_crossbow_reload_01		16996
	500232923	m_WPN_warp_impact_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_WPN_bsg_shot_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Impacts\m_WPN_warp_impact_01		42032
	500274322	SND_UI_menu_pause_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\SND_UI_menu_pause_01_E070447A.wem		\Actor-Mixer Hierarchy\Default Work Unit\Non Diegetic\UI\SND_UI_menu_pause_01		81208
	500854739	SND_OBJ_cauldron_use_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\SND_OBJ_cauldron_use_01_53D2FA05.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Environment\Objects\SND_OBJ_cauldron_use_01		27915
	500905244	m_WPN_trident_twirl_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_WPN_trident_twirl_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Weapons\Weapon Foley\m_WPN_trident_twirl_01		28352
	501139599	SND_FS_slipper_carpet_02	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\SND_FS_slipper_carpet_02_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Movement\SND_FS\SND_FS_slipper_01\SND_FS_slipper_carpet_01\SND_FS_slipper_carpet_02		8824
	503600662	m_ENM_zombie_rise_02	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_ENM_zombie_rise_02_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Enemies\Enemy_Actions\Enemy_Attacks\m_ENM_zombie_rise_01\m_ENM_zombie_rise_02		33428
	503879098	m_WPN_guitar_loop_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_WPN_guitar_loop_03_71DC6161.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Weapons\Weapon Shots\WPN_Gun_Shot_01\m_WPN_guitar_loop_01\m_WPN_guitar_loop_01		189236
	504618425	SND_WPN_elephantgun_reload_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\SND_WPN_elephantgun_reload_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Weapons\Weapon Foley\WPN_Gun_Reload_01\SND_WPN_elephantgun_reload_01		21512
	504793022	m_ENM_demonwall_hurt_02	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_ENM_demonwall_hurt_02_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Enemies\Enemy_VO\m_ENM_Hurt\m_ENM_demonwall_hurt_01\m_ENM_demonwall_hurt_02		60896
	504941319	SND_OBJ_ammo_pickup_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\SND_OBJ_ammo_pickup_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Items\SND_OBJ_ammo_pickup_01		19388
	505167450	m_BOSS_RatMech_Cannon_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_BOSS_RatMech_Cannon_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Enemies\Enemy_Actions\Enemy_Attacks\m_BOSS_RatMech_Cannon_01		53444
	506641532	ETG ANTHEMwinner LOOPlong1	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\ETG ANTHEMwinner LOOPlong1_35A67E5D.wem		\Interactive Music Hierarchy\Default Work Unit\Anthem_Winner_Short_01\Anthem_Short\ETG ANTHEMwinner LOOPshort1\ETG ANTHEMwinner LOOPlong1		2440207
	506731503	m_VO_bombshee_death_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_VO_bombshee_death_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Enemies\Enemy_VO\m_ENM_Death\m_VO_bombshee_death_01		50816
	507332384	SND_FS_boot_water_03	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\SND_FS_boot_water_03_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Movement\SND_FS_ENM\SND_FS_boot_01\SND_FS_boot_water_01\SND_FS_boot_water_03		17104
	507413401	m_WPN_radgun_noice_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_WPN_radgun_noice_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Weapons\Weapon Foley\m_WPN_radgun_noice_01\m_WPN_radgun_noice_01		20396
	509379737	m_OBJ_rock_break_03	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_OBJ_rock_break_03_53D2FA05.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Environment\Objects\m_OBJ_rock_break_01\m_OBJ_rock_break_03		3508
	510337126	m_ENV_puddle_zap_02	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_ENV_puddle_zap_02_53D2FA05.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Environment\Traps\m_ENV_puddle_zap_01\m_ENV_puddle_zap_02		23911
	510989228	s_BOSS_spacebaby_death_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\s_BOSS_spacebaby_death_01_C86311F8.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Enemies\Enemy_VO\m_ENM_Death\s_BOSS_spacebaby_death_01		191216
	511089088	m_WPN_LowerCaseR_Bye_Hastalavista_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\ETG BULLET VO Hastalavista1_959453C0.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Weapons\Weapon Foley\m_WPN_LowerCaseR_Bye_Hastalavista_01		29920
	511784765	m_OBJ_lock_pick_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_OBJ_lock_pick_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Items\m_OBJ_lock_pick_01		13216
	511909652	m_WPN_CombineBomb_Shot_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_WPN_CombineBomb_Shot_01_A8C18816.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Weapons\Weapon Shots\WPN_Gun_Shot_01\m_WPN_CombineBomb_Shot_01		23364
	512178280	SND_WPN_pollster_shot_03	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\SND_WPN_pollster_shot_03_A8C18816_594A9A74.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Weapons\Weapon Shots\WPN_Gun_Shot_01\SND_WPN_futureassault_shot_01\SND_WPN_pollster_shot_03		17776
	514252039	m_ENM_gorgun_gaze_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_ENM_gorgun_gaze_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Enemies\Enemy_Actions\Enemy_Attacks\m_ENM_gorgun_gaze_01		66908
	515130317	SND_WPN_shotgun_shot_03	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\SND_WPN_shotgun_shot_03_A8C18816.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Weapons\Weapon Shots\WPN_Gun_Shot_01\SND_WPN_shotgun_shot_01\SND_WPN_shotgun_shot_03		15512
	516774424	m_wpn_evolveZ_shot_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_wpn_evolveZ_shot_01_A8C18816.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Weapons\Weapon Shots\WPN_Gun_Shot_01\m_wpn_evolveZ_shot_01\m_wpn_evolveZ_shot_01		8688
	517732173	m_WPN_claw_blast_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_WPN_claw_blast_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Impacts\m_WPN_claw_blast_01\m_WPN_claw_blast_01		22952
	518904689	m_BOSS_RatPunchout_Prep_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_BOSS_RatPunchout_Prep_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Enemies\Enemy_Actions\Enemy_Attacks\m_BOSS_RatPunchout_Prep_01		18092
	518936809	m_WPN_CheeseGun_Shot_02	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_WPN_CheeseGun_Shot_02_A8C18816.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Weapons\Weapon Shots\WPN_Gun_Shot_01\m_WPN_CheeseGun_Shot_01\m_WPN_CheeseGun_Shot_02		12832
	519221487	AGUNIM_VO_FIGHT_LOSE_02	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\AGUNIM_VO_FIGHT_LOSE_02_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Voice\AGUNIM_VO_FIGHT_LOSE_02		81128
	520474238	s_BOSS_DragunGold_Growl_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\s_BOSS_dragun_intro_01_6B63A4D1.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Enemies\Enemy_Actions\Enemy_Attacks\s_BOSS_DragunGold_Growl_01		123432
	520528604	SND_WPN_duelingpistol_reload_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\SND_WPN_duelingpistol_reload_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Weapons\Weapon Foley\WPN_Gun_Reload_01\SND_WPN_duelingpistol_reload_01		22412
	520615031	m_CHR_Dialogue_Blip_Owl_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\SND_CHR_convict_voice_01_110BAC9C_28A2BAB0.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Dialogue\m_CHR_Dialogue_Blip_Owl_01		1264
	521438304	SND_OBJ_glass_shatter_04	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\SND_OBJ_glass_shatter_04_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Impacts\m_WPN_glass_impact_01\SND_OBJ_glass_shatter_04		8644
	522547388	m_OBJ_skeleton_collapse_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_OBJ_skeleton_collapse_01_53D2FA05.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Environment\Objects\m_OBJ_skeleton_collapse_01\m_OBJ_skeleton_collapse_01		6746
	522673900	m_ENM_iceslime_charge_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_ENM_iceslime_charge_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Enemies\Enemy_Actions\Enemy_Attacks\m_ENM_iceslime_charge_01		51176
	523809329	SND_OBJ_purchase_unable_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\SND_OBJ_purchase_unable_01_8D465481_5855E4E5.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Items\SND_OBJ_purchase_unable_01		16996
	524169376	m_WPN_zapflash_shot_02	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_WPN_zapflash_shot_02_A8C18816.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Weapons\Weapon Shots\WPN_Gun_Shot_01\SND_WPN_zapflash_shot_01\m_WPN_zapflash_shot_02		18280
	524247826	m_WPN_lux_shot_04	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_WPN_lux_shot_04_A8C18816_8C10AF25.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Weapons\Weapon Shots\WPN_Gun_Shot_01\m_WPN_sack_shot_01\m_WPN_lux_shot_04		12948
	524285262	m_VO_dragun_hurt_03	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_VO_dragun_hurt_03_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Enemies\Enemy_VO\m_ENM_Hurt\m_VO_dragun_hurt_01\m_VO_dragun_hurt_03		92504
	524941076	SND_WPN_ak47_shot_02	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\SND_WPN_ak47_shot_02_A8C18816.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Weapons\Weapon Shots\WPN_Gun_Shot_01\SND_WPN_uzi_shot_01\SND_WPN_ak47_shot_02		10552
	525646940	s_BOSS_lichC_circle_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\s_BOSS_lichC_circle_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Enemies\Enemy_Actions\Enemy_Attacks\s_BOSS_lichC_circle_01		823304
	527418497	Gungeon D1 DRONE LOOP	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\Gungeon D1 DRONE LOOP_35A67E5D.wem		\Interactive Music Hierarchy\Default Work Unit\Dungeons\Dungeon Theme_01\D1_Drone\Drone\Gungeon D1 DRONE LOOP		706268
	527872454	m_CHR_alien_voice_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_CHR_alien_voice_01_CF6192E9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Dialogue\m_CHR_alien_voice_01		3692
	528498384	m_enm_bigbulletboy_step_02	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_enm_bigbulletboy_step_02_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Movement\SND_FS_ENM\m_enm_bigbulletboy_step_01\m_enm_bigbulletboy_step_02		8320
	528981179	m_ENM_bird_death_02	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_ENM_bird_death_02_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Enemies\Enemy_VO\m_ENM_Death\m_ENM_bird_death_01\m_ENM_bird_death_02		8788
	529198131	m_OBJ_lamentbox_open_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_OBJ_lamentbox_open_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Items\m_OBJ_lamentbox_open_01		83468
	529377092	m_VO_mushroom_death_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_VO_mushroom_death_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Enemies\Enemy_VO\m_ENM_Death\m_VO_mushroom_death_01\m_VO_mushroom_death_01		11756
	529431023	m_ENM_Tarnisher_Spit_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_ENM_Tarnisher_Spit_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Enemies\Enemy_Actions\Enemy_Attacks\m_ENM_Tarnisher_Spit_01		25292
	530273545	m_wpn_tranq_shot_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_wpn_tranq_shot_01_A8C18816.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Weapons\Weapon Shots\WPN_Gun_Shot_01\m_wpn_tranq_shot_01		9996
	530987240	m_WPN_bubblegun_shot_05	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_WPN_bubblegun_shot_05_A8C18816.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Weapons\Weapon Shots\WPN_Gun_Shot_01\m_WPN_bubblegun_shot_01\m_WPN_bubblegun_shot_05		6304
	531181102	m_WPN_LowerCaseR_Chest_Wood_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_WPN_LowerCaseR_Chest_Wood_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Weapons\Weapon Foley\m_WPN_LowerCaseR_Chest_Wood_01		10280
	533261830	m_ENM_Gull_GatlingLoop_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\SND_ANM_Gull_GatlingLoop_01_12C8321F.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Enemies\Enemy_Actions\Enemy_Attacks\m_ENM_Gull_GatlingLoop_01		49304
	533629132	SND_WPN_magnum_shot_03	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\SND_WPN_magnum_shot_03_A8C18816_34B2BBD3.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Weapons\Weapon Shots\WPN_Gun_Shot_02\SND_WPN_pulsehandgun_shot_02\SND_WPN_magnum_shot_03		18244
	534337176	m_VO_keyman_death_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_VO_keyman_death_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Enemies\Enemy_VO\m_ENM_Death\m_VO_keyman_death_01		36236
	535546805	m_ITM_Crisis_Stone_Reload_03	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_ITM_Crisis_Stone_Reload_03_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Items\m_ITM_Crisis_Stone_Reload_01\m_ITM_Crisis_Stone_Reload_03		14188
	536647156	ETG MINES MUZAC Aside LOOP2	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\ETG MINES MUZAC Aside LOOP2_35A67E5D.wem		\Interactive Music Hierarchy\Default Work Unit\Dungeons\Mines_Theme_01\D3_Loop_A\Loop_A\ETG MINES MUZAC Aside LOOP2		1590371
	536699086	SND_WPN_blunderbuss_shot_02	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\SND_WPN_blunderbuss_shot_02_A8C18816.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Weapons\Weapon Shots\WPN_Gun_Shot_01\SND_WPN_blunderbuss_shot_01\SND_WPN_blunderbuss_shot_02		23812
	536809351	SND_OBJ_lock_jiggle_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\SND_OBJ_lock_jiggle_01_53D2FA05.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Environment\Objects\SND_OBJ_lock_jiggle_01		6232
	536828484	m_ENM_highpriest_blast_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_ENM_highpriest_blast_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Enemies\Enemy_Actions\Enemy_Attacks\m_ENM_highpriest_blast_01		68312
	538942769	AGUNIM_VO_NONCOMBAT_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\AGUNIM_VO_NONCOMBAT_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Voice\AGUNIM_VO_NONCOMBAT_01		40628
	540177640	m_VO_keyman_spawn_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_VO_keyman_spawn_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Enemies\Enemy_VO\m_ENM_Wake\m_VO_keyman_spawn_01		33392
	541539148	ETG NURSES MUZAC LOOP2	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\ETG NURSES MUZAC LOOP2_35A67E5D.wem		\Interactive Music Hierarchy\Default Work Unit\Dungeons\Space_Theme_01\npc_Room\npc_mash_nurses\ETG NURSES MUZAC LOOP2\ETG NURSES MUZAC LOOP2		321316
	542120622	m_BOSS_mineflayer_ring_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\m_BOSS_mineflayer_ring_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Enemies\Enemy_Actions\Enemy_Attacks\m_BOSS_mineflayer_ring_01		81164
	542855485	SND_WPN_metalbullet_impact_01	E:\Projects\Gungeon Repo\code\Gungeon\dev\WWISE\Gungeon\.cache\Windows\SFX\SND_WPN_metalbullet_impact_01_8D465481.wem		\Actor-Mixer Hierarchy\Default Work Unit\Diegetic\Impacts\SND_WPN_metalbullet_impact_01\SND_WPN_metalbullet_impact_01		5872
